,postdate,source,headline,btc_label,ltc_label,eth_label
1596,2017-08-01 19:23:36,coindesk.com,"a controversial bitcoin spinoff called bitcoin cash has officially broken off from the main network, forging ahead with its own blockchain ",0,0,0
1597,2017-08-01 21:15:22,coindesk.com,a protocol for decentralized marketplaces raised  9 million in ether in an initial coin offering closed tuesday ,0,0,0
1598,2017-08-01 23:15:32,coindesk.com,"missed tuesday's bitcoin fork? coindesk recaps the day's events, outlining how a band of miners broke off of bitcoin to create a new network ",0,0,0
1599,2017-08-02 09:00:17,coindesk.com,one of the oldest ethereum smart contracting languages is showing signs of age   and it may point to underlying weaknesses in the token economy ,1,1,1
1600,2017-08-02 09:59:58,coindesk.com,efforts to regulate the use of cryptocurrencies in south korea are moving forward with a proposed series of legislative amendments  ,1,1,1
1601,2017-08-02 11:00:22,coindesk.com,"comparing a blockchain fork to a stock split? it might seem like a nice idea, but the comparison falls apart on closer inspection ",1,1,1
1602,2017-08-02 12:00:06,coindesk.com,cryptocurrency market maker b2c2 is reportedly suing the exchange over major bitcoin trades it alleges were unfairly reversed ,1,1,1
1603,2017-08-02 13:00:07,coindesk.com,national police forces in europe are seeking new cash for research on how to tackle cybercrimes involving digital currency ,1,1,1
1604,2017-08-02 14:00:12,coindesk.com,"coin sciences has announced the production ready version of its long in development private blockchain offering, multichain ",1,1,1
1605,2017-08-02 15:00:05,coindesk.com,"a major us options exchange is seeking to list cryptocurrency derivatives, and has inked a notable partnership to move it toward this goal ",1,1,1
1606,2017-08-02 16:00:16,coindesk.com,nasdaq has inked a deal with the operator of switzerland's primary stock exchange to integrate blockchain into its over the counter product services ,1,1,1
1607,2017-08-02 17:00:23,coindesk.com,"the head of chile's central bank has said he believes a central bank issued digital currency may be ""many years"" from coming to fruition ",1,1,1
1608,2017-08-02 18:45:15,coindesk.com,digital currency exchange bitfinex has revealed that it will be launching a new trading platform for ethereum based tokens ,1,1,1
1609,2017-08-02 20:30:19,coindesk.com,what to make of the most political proposal for bitcoin scaling? coindesk looks at the impact of the uasf movement on network development ,1,1,1
1610,2017-08-03 10:00:16,coindesk.com,the sec has released new guidance on digital tokens and icos   but one industry stakeholder wants the agency to go a step further ,1,1,0
1611,2017-08-03 11:00:07,coindesk.com,"cbh group, australia's largest grain exporter, is to test blockchain technology in the tracking of oat shipments, reports say ",1,1,0
1612,2017-08-03 12:00:26,coindesk.com,a state street bank executive has just left his job to launch a crypto company providing liquidity to institutional investors,1,1,0
1613,2017-08-03 13:00:13,coindesk.com,"gibraltar's primary securities exchange has revealed a plan to ""fully integrate"" blockchain into its trading and settlement systems ",1,1,0
1614,2017-08-03 14:00:55,coindesk.com,one of the ico sector's most active advisory firms speaks out on its view of the sec's recent guidance   and it's mostly in agreement with the ,1,1,0
1615,2017-08-03 15:00:12,coindesk.com,a startup incubator based in california is launching an initial coin offering aimed to raise up to  100 million to support a new blockchain program ,1,1,0
1616,2017-08-03 16:45:04,coindesk.com,"the token sale for a blockchain based prediction market promoted earlier this month by boxing champion floyd mayweather, jr , has raised  30 million ",1,1,0
1617,2017-08-03 17:45:09,coindesk.com,a livestock farming cooperative in arkansas is taking part in a blockchain supply chain trial ,1,1,0
1618,2017-08-03 19:30:04,coindesk.com,opposition to the irs effort to obtain user information from cryptocurrency exchange startup coinbase is growing ,1,1,0
1619,2017-08-03 21:00:39,coindesk.com,india's securities markets watchdog has announced that it will explore blockchain for potential applications to its regulatory oversight processes ,1,1,0
1620,2017-08-03 23:35:20,coindesk.com,gdax has announced that it will launch support for the breakaway cryptocurrency bitcoin cash sometime later this year ,1,1,0
1621,2017-08-04 09:00:29,coindesk.com,a new patent application from mastercard suggests the company is exploring ways to build refund capable services for cryptocurrency users ,1,1,1
1622,2017-08-04 10:00:29,coindesk.com,a canadian media production firm with links to the ontario government is seeking partners for a blockchain trial focused on tracking copyrights ,1,1,1
1623,2017-08-04 11:00:08,coindesk.com,"nasdaq is seeking to patent a system for securely distributing time sensitive information by way of a blockchain, records show ",1,1,1
1624,2017-08-04 12:00:11,coindesk.com,coindesk is proud to announce its newest data product   an ico explorer that enables easy observation of the fast growing funding method ,1,1,1
1625,2017-08-04 13:00:07,coindesk.com,"initial coin offerings are fast becoming the only way to raise money in the blockchain industry, topping  1 6 billion in all time funding ",1,1,1
1626,2017-08-04 14:00:02,coindesk.com,"an online forum account tied to the cryptocurrency exchange btc e has issued a new statement, claiming to be in control of databases and user wallets ",1,1,1
1627,2017-08-04 16:05:15,coindesk.com,san francisco based startup protocol labs has sold  52 million in a token pre sale ahead of an initial coin offering launch next week ,1,1,1
1628,2017-08-04 17:40:42,coindesk.com,"smart contracts may only see limited real world applications in the near future, according to a new research paper ",1,1,1
1629,2017-08-04 19:00:39,coindesk.com,a cryptic message on the bitcoin cash blockchain on friday reveals insights into the minds of miners   who now can pick and choose between chains ,1,1,1
1630,2017-08-04 20:00:20,coindesk.com,"after a few difficulty adjustments, blocks on the bitcoin cash blockchain are now being mined more steadily  ",1,1,1
1631,2017-08-05 06:06:47,coindesk.com,"the price of bitcoin has risen sharply, exceeding the  3,200 level for the first time on the coindesk bitcoin price index (bpi) ",0,0,1
1632,2017-08-05 11:00:06,coindesk.com,"what's the price of bitcoin cash? days after the new cryptocurrency was created, there are more questions than answers about its market ",0,0,1
1633,2017-08-05 14:00:25,coindesk.com,"it was party time in new york, hours after a new cryptocurrency was forked off from the main bitcoin blockchain ",0,0,1
1634,2017-08-06 16:10:18,coindesk.com,"the sec may have finally published guidance on icos, but the vague concepts may not be enough for a new breed of financial professional ",1,1,1
1635,2017-08-06 18:10:35,coindesk.com,state street's former blockchain lead breaks down how he views developments in the blockchain market   and why there are four opportunities  ,1,1,1
1636,2017-08-07 09:00:21,coindesk.com,"new rules in europe aim to change the payments landscape   in the process, they could also boost blockchain development ",1,1,1
1637,2017-08-07 10:00:29,coindesk.com,an electronics retail marketplace in south korea has reportedly taken the unusual step of banning vendors from mining bitcoin or ether ,1,1,1
1638,2017-08-07 11:00:28,coindesk.com,bitcoins received by the wannacry ransomware attacks are on the move  will switching to another blockchain allow the hackers to get away? ,1,1,1
1639,2017-08-07 12:00:48,coindesk.com,"overstock has released new details about the q2 financial performance of medici ventures, its blockchain focused subsidiary ",1,1,1
1640,2017-08-07 13:00:33,coindesk.com,"the total value of all publicly traded cryptocurrencies set a new all time high today, with the class now worth just over  116 9 billion ",1,1,1
1641,2017-08-07 13:30:02,coindesk.com,coindesk profiles work ongoing at hewlett packard enterprise to move the former computing powerhouse into the blockchain technology sector ,1,1,1
1642,2017-08-07 14:00:20,coindesk.com,"bitcoin's rising price has made it worth nearly three times as much as gold, according to public markets data ",1,1,1
1643,2017-08-07 15:15:06,coindesk.com,a foreign sanctions bill signed into law by president donald trump included a little noticed provision on cryptocurrencies ,1,1,1
1644,2017-08-07 16:35:07,coindesk.com,non profit media group wikileaks has announced that it is now accepting donations in the privacy oriented cryptocurrency zcash ,1,1,1
1645,2017-08-07 17:35:09,coindesk.com,a group of eleven banks have developed a trade finance application using technology developed by distributed ledger startup r3 ,1,1,1
1646,2017-08-07 18:35:28,coindesk.com,"users of unocoin reported that their funds had been stolen over the weekend, prompting the india based bitcoin exchange to temporarily close ",1,1,1
1647,2017-08-07 20:30:14,coindesk.com,"online retailer overstock com is shifting an earlier strategy by keeping half of the bitcoin it takes in as payment, the company's ceo has said ",1,1,1
1648,2017-08-07 21:05:25,coindesk.com,coindesk contributor jimmy song gives an update on changes in bitcoin cash's mining ecosystem and why they might be of note for investors ,1,1,1
1649,2017-08-08 09:00:10,coindesk.com,"segwit is on par to lock in today  miners are embracing the scaling upgrade, but there's still time before users are able to take advantage  ",0,0,0
1650,2017-08-08 10:00:51,coindesk.com,two australian lawmakers have formed a parliamentary group to push government to better accommodate cryptocurrency and blockchain ,0,0,0
1651,2017-08-08 11:00:11,coindesk.com,what is the likely impact of cryptocurrency derivatives? three lawyers speculate on the possible innovations to come ,0,0,0
1652,2017-08-08 12:00:03,coindesk.com,the u s  general services agency has revealed a list of possible applications for blockchain technology under consideration by the government ,0,0,0
1653,2017-08-08 12:31:16,coindesk.com,"the price of bitcoin continues to climb to new highs, reaching an average of over  3,500 across global exchanges today ",0,0,0
1654,2017-08-08 13:00:06,coindesk.com,a prominent author is seeking to take his newly launched ico investment firm public on a major stock exchange ,0,0,0
1655,2017-08-08 14:00:52,coindesk.com,online retail giant overstock has partnered with shapeshift as part of a bid to accept more cryptocurrencies as payment ,0,0,0
1656,2017-08-08 15:30:01,coindesk.com,the venture arm of the united nation's children's fund (unicef) is expanding its exploration of blockchain to include ethereum  ,0,0,0
1657,2017-08-08 16:50:25,coindesk.com,an internet advisor to russian vladimir putin is trying to raise as much as  100 million in an initial coin offering ,0,0,0
1658,2017-08-08 17:55:16,coindesk.com,one of thailand's largest commercial banks is looking to digitize some of its financial contracts through a new blockchain solution ,0,0,0
1659,2017-08-08 19:56:10,coindesk.com,"passing a key threshold on wednesday, the bitcoin network will soon be upgraded with a long in development code change ",0,0,0
1660,2017-08-08 22:00:34,coindesk.com,india's government has reportedly completed work on a report that outlines possible steps for regulating cryptocurrencies ,0,0,0
1661,2017-08-09 02:50:04,coindesk.com,"the price of ether increased today, topping  300 for the first time since june amidst a broader appreciation of the cyrptocurrency asse",1,0,1
1662,2017-08-09 05:00:36,coindesk.com,fidelity labs is partnering with coinbase to enable its customers to track their bitcoin holdings alongside traditional investments ,1,0,1
1663,2017-08-09 09:00:11,coindesk.com,"swedish bitcoin exchange safello is back on the radar, announcing credit card payments across the eu and other plans for growth ",1,0,1
1664,2017-08-09 10:00:14,coindesk.com,"department store chain marui has become the latest mainstream retailer in japan to accept bitcoin payments, starting with a trial in a tokyo store 
",1,0,1
1665,2017-08-09 11:00:13,coindesk.com,the most popular social network in russia is loosening restrictions on advertisements related to cryptocurrency ,1,0,1
1666,2017-08-09 12:00:39,coindesk.com,"japanese it giant fujitsu is looking to monetize its blockchain work by pursuing several business models, according to statements from the company ",1,0,1
1667,2017-08-09 13:00:16,coindesk.com,bitcoin exchange btc e has said it will return under a new name and issue a token to refund users after it was closed by u s  authorities ,1,0,1
1668,2017-08-09 13:33:13,coindesk.com,sony has developed a new educational platform that uses ibm blockchain to secure and share student records ,1,0,1
1669,2017-08-09 14:00:04,coindesk.com,former paymentssource editor and pioneering cryptocurrency journalist bailey reutzel is joining coindesk's us based editorial team ,1,0,1
1670,2017-08-09 14:30:18,coindesk.com,litecoin continues to hover near all time highs   a move that suggests it could be developing staying power in a diversified crypto market ,1,0,1
1671,2017-08-09 16:10:21,coindesk.com,contributors to the hyperledger blochain project will vote on a new steering committee in the weeks ahead ,1,0,1
1672,2017-08-09 17:01:07,coindesk.com,segwit2x has reconfirmed plans to move forward with its 2mb hard fork in three months  will this lead to another split? ,1,0,1
1673,2017-08-09 18:05:33,coindesk.com,a digital asset investment project has netted close to  1 8 million through an initial coin offering (ico) ,1,0,1
1674,2017-08-09 20:00:15,coindesk.com,european cryptocurrency exchange bitstamp will launch new trading pairs for ether next week ,1,0,1
1675,2017-08-09 21:05:22,coindesk.com,"how is bitcoin's recent fork affecting price forecasts? according to bitcoin traders, the weather ahead looks unexpectedly sunny ",1,0,1
1676,2017-08-09 23:05:52,coindesk.com,analysts at goldman sachs are advising clients to stay abreast of developments in the cryptocurrency sector   even if they don't plan on investing ,1,0,1
1677,2017-08-10 09:00:23,coindesk.com,how will segwit impact the bitcoin network? data from the already upgraded litecoin blockchain can provide an answer ,1,1,1
1678,2017-08-10 10:00:15,coindesk.com,a research office backed by a number of u k  police groups has proposed changing the country s laws to make seizing bitcoin holdings easier ,1,1,1
1679,2017-08-10 11:00:57,coindesk.com,the state of illinois is expanding its work with blockchain to include possible healthcare applications through a newly announced partnership ,1,1,1
1680,2017-08-10 12:00:01,coindesk.com,a new fund launched by a prominent trader aims to offer u s  investors broad exposure to the fast developing cryptocurrency asset class ,1,1,1
1681,2017-08-10 13:00:31,coindesk.com,a medical society in delaware dating back to the 1700s hopes to bring efficiencies to healthcare using blockchain tech ,1,1,1
1682,2017-08-10 13:59:14,coindesk.com,a consortium of enterprises led by microsoft has unveiled a framework designed to boost the speed and scalability of open source blockchain tech ,1,1,1
1683,2017-08-10 14:30:04,coindesk.com,"singapore s central bank has issued a new warning to investors on the risks of initial coin offerings, or token sales ",1,1,1
1684,2017-08-10 17:00:09,coindesk.com,coinbase has closed what is likely the largest ever funding round by a startup building on a public blockchain and providing cryptocurrency services ,1,1,1
1685,2017-08-10 18:00:49,coindesk.com,the russian ministry of health is working with one of the country's state owned banks to explore possible uses of blockchain ,1,1,1
1686,2017-08-10 19:30:38,coindesk.com,tokyo based cryptocurrency exchange coincheck is launching a new investment fund ,1,1,1
1687,2017-08-10 21:43:03,coindesk.com,the ico for the the blockchain based data storage network filecoin has raised as much as  250 million despite being beset by tech issues ,1,1,1
1688,2017-08-11 03:45:11,coindesk.com,the sec has moved to suspend the trading of shares in a texas based company over suspicions about its planned initial coin offering ,1,0,0
1689,2017-08-11 10:00:28,coindesk.com,a new patent filing suggests global exchange operator nasdaq has a particular interest in protecting blockchain based order matching technology ,1,0,0
1690,2017-08-11 11:00:07,coindesk.com,bank of america is emerging as one of the most active banks when it comes to filing patents over claimed innovations in blockchain and cryptocurrency ,1,0,0
1691,2017-08-11 12:00:03,coindesk.com,one of the world's largest blockchain consortiums is kicking off its next phase of development ,1,0,0
1692,2017-08-11 12:37:22,coindesk.com,"the total value of all cryptocurrencies has set a new all time high, just four days after it set its previous record for market capitalization ",1,0,0
1693,2017-08-11 13:01:00,coindesk.com,investment platform bnktothefuture is expanding its service to let equity buyers tap into the growing market for initial coin offerings ,1,0,0
1694,2017-08-11 14:00:07,coindesk.com,"the price of bitcoin reached its highest level ever on the coindesk bitcoin price index today, climbing above  3,550 amid a period of strong gains ",1,0,0
1695,2017-08-11 14:33:02,coindesk.com,nvidia's ceo is bullish on cryptocurrencies following q2 sales figures that were boosted by gpu sales to miners ,1,0,0
1696,2017-08-11 15:46:01,coindesk.com,an official from the european commission has revealed it is currently building a blockchain tool to enable data sharing ,1,0,0
1697,2017-08-11 18:35:10,coindesk.com,russia's national settlement depository is developing a blockchain platform to provide deposit and settlement service for digital assets ,1,0,0
1698,2017-08-11 20:45:46,coindesk.com,the non profit overseeing development of the tezos blockchain has issued a new update on how it will use funds collected in its record setting ico ,1,0,0
1699,2017-08-11 21:45:19,coindesk.com,"the national bank of ukraine, the nation's central bank, is set to soon discuss how it should regulate cryptocurrencies ",1,0,0
1700,2017-08-11 23:20:06,coindesk.com,bitfinex has become the first major cryptocurrency exchange to halt the trading of ico tokens in response to u s  regulators ,1,0,0
1701,2017-08-12 12:15:33,coindesk.com,"vitalik buterin and jospeh poon hope to fix ethereum's scaling problem with a lightning network like system, plasma, but does it have what it takes?",1,0,0
1702,2017-08-12 13:00:18,coindesk.com,"after securing  100 million in funding, coindesk looks at the key challenges facing the best capitalized us bitcoin and cryptocurrency startup ",1,0,0
1703,2017-08-13 10:50:43,coindesk.com,"the continuing surge in the price of bitcoin has seen it climb to over  4,000 for the first time since the cryptocurrency was created in january 2009 ",1,1,1
1704,2017-08-13 12:00:11,coindesk.com,entrepreneur loi luu discusses why he believes liquidity is a key challenge keeping decentralized exchanges from going from concept to production ,1,1,1
1705,2017-08-13 13:10:20,coindesk.com,a look at how a new class of cryptocurrency based financial products impacts the balance of power between u s  regulators ,1,1,1
1706,2017-08-14 09:45:05,coindesk.com,"can blockchain technology have a real impact on education certification? coindesk's noelle acheson argues that it can, if the scope is wide enough ",0,0,0
1707,2017-08-14 10:00:44,coindesk.com,"tokens may be all the rage in blockchain   but as entrepreneur pavel kravchenko points out, despite the singular name, they're not all the same  ",0,0,0
1708,2017-08-14 10:57:16,coindesk.com,"bitcoin has continued to trade at over  4,000 since reaching a record level of  4,225 yesterday, and has now set a new all time high of  4,241 ",0,0,0
1709,2017-08-14 12:15:17,coindesk.com,"with all the talk of ""forks,"" the cryptocurrency industry can be an intimidating place for investors  but how do these software changes affect price?",0,0,0
1710,2017-08-14 13:00:23,coindesk.com,a u s  economist and businessman known for his work in advancing futures contracts is seeking a cryptocurrency hardware patent ,0,0,0
1711,2017-08-14 13:30:28,coindesk.com,"bitcoin exchange btc e has revealed new details about a cryptographic token it plans to issue as part of a bid to refund users 
",0,0,0
1712,2017-08-14 16:07:10,coindesk.com,"no, code is not law  but if the enterprise ethereum alliance's new members have anything to say about it, that might someday change ",0,0,0
1713,2017-08-14 16:45:55,coindesk.com,a us based money manager is seeking to launch an exchange traded fund (etf) tied to the price of bitcoin ,0,0,0
1714,2017-08-14 18:15:06,coindesk.com,"an analyst for goldman sachs said yesterday that bitcoin could shoot as high as  4,800   comments that came amid new highs for the cryptocurrency 
",0,0,0
1715,2017-08-14 19:30:44,coindesk.com,"jack dorsey, the ceo of both twitter and square, recently said he believes blockchain can be used to solve problems in a range of different areas ",0,0,0
1716,2017-08-14 21:40:16,coindesk.com,a consumer rights watchdog in italy is fining a group of companies that have promoted onecoin ,0,0,0
1717,2017-08-15 01:35:07,coindesk.com,"the price of bitcoin passed  4,400 for the first time on august 14, a move that helped bring the total value of the crypto market above  140 billion ",1,1,1
1718,2017-08-15 10:00:08,coindesk.com,"bahrain based arab banking corporation, also known as bank abc, has revealed it is joining the r3 distributed ledger consortium ",1,1,1
1719,2017-08-15 11:00:14,coindesk.com,"the price of bitcoin continued its recent bullish surge last night, reaching a new all time high of  4,483 ",1,1,1
1720,2017-08-15 12:00:02,coindesk.com,"convicted cryptocurrency executive josh garza may see his sentencing for wire fraud postponed until next year, court records show ",1,1,1
1721,2017-08-15 14:01:04,coindesk.com,a working group within russia's state legislature is further delaying work on a cryptocurrency legalization bill ,1,1,1
1722,2017-08-15 14:59:50,coindesk.com,"blockstream says people most in need of bitcoin aren't getting it because of their lack of internet, but its satellite   yes, satellite   can ",1,1,1
1723,2017-08-15 15:43:53,coindesk.com,"bitcoin prices have fallen below  4,000 hours after hitting a new all time high ",1,1,1
1724,2017-08-15 16:45:06,coindesk.com,"rumors are flying about ripple's china expansion  ripple elaborated on plans for the country, and shut down speculation they're working with alibaba ",1,1,1
1725,2017-08-15 17:45:34,coindesk.com,new charges have been filed against a former secret service agent previously plead guilty stealing bitcoins during the silk road investigation ,1,1,1
1726,2017-08-15 19:01:00,coindesk.com,"three lawmakers in ukraine have more than  45 million worth of bitcoin, recent disclosures reveal ",1,1,1
1727,2017-08-15 20:01:33,coindesk.com,"bitcoin price gains are impressive  but when compared to traditional asset investment, how big is big? and are there downsides? ",1,1,1
1728,2017-08-16 10:00:24,coindesk.com,a major port operator in singapore has inked a deal to work with ibm and a regional shipping firm to test a new blockchain based supply chain network ,0,0,0
1729,2017-08-16 11:00:08,coindesk.com,british police arrested an individual last week for allegedly fleecing would be investors via a fake cryptocurrency investment scheme ,0,0,0
1730,2017-08-16 12:00:28,coindesk.com,"japan's largest it services firm, ntt data, has announced a new consortium aimed to investigate use cases for blockchain technology ",0,0,0
1731,2017-08-16 12:59:10,coindesk.com,decentralized internet startup blockstack has raised  25 million in venture funding to grow and develop its distributed ecosystem ,0,0,0
1732,2017-08-16 13:15:31,coindesk.com,"bitcoin prices are beginning to move sideways, just a day after setting a new all time high ",0,0,0
1733,2017-08-16 14:10:27,coindesk.com,a private swiss bank is expanding a digital asset management service it launched earlier this summer to include new cryptocurrencies ,0,0,0
1734,2017-08-16 16:00:55,coindesk.com,graphics card (gpu) maker amd is rolling out a new software driver geared specifically toward cryptocurrency mining ,0,0,0
1735,2017-08-16 16:35:06,coindesk.com,the developer team behind the segwit2x scaling proposal is set to announce a formal date for a planned bitcoin hard fork today ,0,0,0
1736,2017-08-16 17:00:18,coindesk.com,cryptocurrency exchange shapeshift has acquired the bitcoin hardware wallet startup keepkey ,0,0,0
1737,2017-08-16 18:20:21,coindesk.com,a blockchain initiative backed by a group of us credit unions has formed a new organization to support its efforts ,0,0,0
1738,2017-08-16 20:10:50,coindesk.com,"early twitter investor naval ravikant to back ""xprize"" for a blockchain based twitter using blockstack technologies ",0,0,0
1739,2017-08-17 05:00:24,coindesk.com,"the australian securities exchange wants to know more about the digital asset dlt platform, and will commission a third party study to do so ",0,1,0
1740,2017-08-17 09:00:05,coindesk.com,"in an effort to propel development of its protocol, the zcash foundation is offering roughly  80,000 in new grants to its community  ",0,1,0
1741,2017-08-17 10:00:33,coindesk.com,"protonmail has revealed it is adding bitcoin as an official, automated payment option   and other cryptocurrencies may soon follow ",0,1,0
1742,2017-08-17 11:04:47,coindesk.com,australia is moving to introduce a new bill that would extend the country's anti money laundering laws to cover domestic cryptocurrency exchanges ,0,1,0
1743,2017-08-17 11:34:35,coindesk.com,"following two days of sideways trading, bitcoin prices have once again reached record levels ",0,1,0
1744,2017-08-17 12:00:07,coindesk.com,"cryptocurrency exchange startup coinbase has been awarded a new patent related to private key security, public records show ",0,1,0
1745,2017-08-17 13:59:10,coindesk.com,"bitcoin's much anticipated lightning network is now compatible with seven payment networks, thanks to new code from ripple and bitfury ",0,1,0
1746,2017-08-17 14:29:51,coindesk.com,bitcoin wallet startup breadwallet has closed a new  7 million funding to boost staffing levels and product development ,0,1,0
1747,2017-08-17 16:59:39,coindesk.com,"bitcoin wallet startup blockchain is expanding its service to support ether, the cryptocurrency of the ethereum network ",0,1,0
1748,2017-08-17 18:00:28,coindesk.com,"technology giant xerox wants to patent a way to securely revise electronic documents that uses blockchain, public records show ",0,1,0
1749,2017-08-17 19:05:22,coindesk.com,the team behind the decentralized exchange protocol 0x has raised  24 million in an initial coin offering (ico) ,0,1,0
1750,2017-08-17 20:00:17,coindesk.com,one of bitcoin's most notorious bears still isn't convinced bitcoin will work   even despite its record price run ,0,1,0
1751,2017-08-17 21:25:09,coindesk.com,"bitcoin cash's price rose above the  400 mark today, breaking the rangebound market trend of the past several days ",0,1,0
1752,2017-08-18 09:00:24,coindesk.com,"miners are currently mining bitcoin cash at a loss  coindesk looks at the reasons why, and what might happen if the tables turn  ",1,0,1
1753,2017-08-18 10:00:56,coindesk.com,"multinational software provider oracle is working on a way to bring ""fair"" governance to permissioned blockchains, according to a patent application ",1,0,1
1754,2017-08-18 11:00:04,coindesk.com,"in an effort to grow the pool of potential bitcoin cash users, btc com is launching a recovery tool for users who couldn't easily claim their funds ",1,0,1
1755,2017-08-18 12:15:02,coindesk.com,canada based fintech vendor d h corporation has filed several patent applications relating to the creation and use of private distributed ledgers ,1,0,1
1756,2017-08-18 13:00:02,coindesk.com,union square ventures partner albert wenger has said he will fund a prize aimed to incentivize the creation of blockchain powered blogging platform ,1,0,1
1757,2017-08-18 14:00:01,coindesk.com,a virtual reality project built using blockchain technology has raised  26 million in ether via an initial coin offering ,1,0,1
1758,2017-08-18 15:01:23,coindesk.com,a sudden increase in the price of bitcoin cash is changing the economic dynamic between it and the original bitcoin ,1,0,1
1759,2017-08-18 15:03:13,coindesk.com,"japanese bitcoin exchange bitflyer is heading to the u s , and already has approval to operate in 34 countries  ",1,0,1
1760,2017-08-18 16:30:07,coindesk.com,new details have emerged about australia's cryptocurrency exchange bill ,1,0,1
1761,2017-08-18 17:29:57,coindesk.com,a financial data provider and bitcoin exchange operator in japan is testing a digital bond denominated in the cryptocurrency ,1,0,1
1762,2017-08-18 19:45:04,coindesk.com,cryptocurrency exchange service is reviewing its listings in light of recent statements on initial coin offerings (icos) from the sec ,1,0,1
1763,2017-08-18 23:03:57,coindesk.com,the price of bitcoin cash surged past  700 today  what's driving these leaps in the young cryptocurrency's appeal? ,1,0,1
1764,2017-08-19 09:40:04,coindesk.com,"josh stark argues that ""cryptoeconomics"" is widely misunderstood, despite being a concept crucial to understanding the blockchain industry ",0,1,1
1765,2017-08-19 10:21:55,coindesk.com,"following a week of thrilling price gains, bitcoin prices have now dropped back towards  4,100  the new bitcoin cash, however, is at a record high ",0,1,1
1766,2017-08-19 10:45:19,coindesk.com,a former central banker outlines 10 reasons why he believes his former employer (and other banks like it) will fail to adapt to cryptocurrency ,0,1,1
1767,2017-08-19 15:40:16,coindesk.com,"the value of an alternative version of the bitcoin blockchain is soaring at press time, setting a new all time high near  1,000 ",0,1,1
1768,2017-08-20 12:00:49,coindesk.com,"why token sales are like the japanese game of pachinko, and what that means for the future of the novel fundraising method ",0,1,1
1769,2017-08-20 12:47:48,coindesk.com,"following recent highs for both assets, bitcoin has been trading sideways for the last 48 hours, while bitcoin cash has settled around  800 ",0,1,1
1770,2017-08-21 09:00:07,coindesk.com,while ripple has denied any short term partnerships with alibaba   a deal between the two firms could be in both companies' best interests ,1,0,0
1771,2017-08-21 10:00:03,coindesk.com,"the central bank of the philippines has granted licenses to two local bitcoin exchanges, according to local reports ",1,0,0
1772,2017-08-21 11:05:04,coindesk.com,"payments multinational visa may be looking to blockchain as a way to facilitate the transfer of digitized assets, according to a patent filing ",1,0,0
1773,2017-08-21 11:45:02,coindesk.com,"the price of monero, the privacy oriented cryptocurrency created in 2014, shot up sharply this morning, shattering its previous record by around  35 ",1,0,0
1774,2017-08-21 13:00:07,coindesk.com,"swift has completed development work on its first blockchain proof of concept, and six global banks are about to put it through its paces ",1,0,0
1775,2017-08-21 14:00:08,coindesk.com,"a bill for unifying state legislators around virtual currency rules is seeing both interest and hostility, each from unexpected parties ",1,0,0
1776,2017-08-21 15:30:25,coindesk.com,"a group of banks led by credit suisse is eyeing the launch of a blockchain platform for syndicated loans, according to reports ",1,0,0
1777,2017-08-21 16:40:12,coindesk.com,"as much as  500,000 in ether has been stolen from supporters of the enigma blockchain project following a security compromise ",1,0,0
1778,2017-08-21 18:34:41,coindesk.com,"btcs, the publicly traded bitcoin miner, is moving toward a new merger, sec filings reveal ",1,0,0
1779,2017-08-21 19:15:05,coindesk.com,the bitcoin cash blockchain is becoming more competitive against the bitcoin chain from which it forked   and that's having interesting impacts ,1,0,0
1780,2017-08-21 21:59:53,coindesk.com,virtual goods marketplace dmarket has raised more than  10 million in an ico  ,1,0,0
1781,2017-08-22 02:55:14,coindesk.com,"the bitcoin price is back below  4,000, falling below a notable milestone after roughly a week of trading above the mark ",1,1,1
1782,2017-08-22 10:01:02,coindesk.com,"is a new version of bitcoin's software a way to please all over the scaling issue, or a hostile takeover by commerce? the community is divided ",1,1,1
1783,2017-08-22 10:32:18,coindesk.com,asus is to release a new product aimed at cryptocurrency miners   a motherboard that can be packed with 19 gpus ,1,1,1
1784,2017-08-22 12:18:02,coindesk.com,investor mark cuban is backing a new token fund that's seeking to raise up to  20 million from institutional investors ,1,1,1
1785,2017-08-22 12:59:24,coindesk.com,a new consortium being spearheaded by ibm is seeking to use blockchain to improve global food safety   and cut costs for suppliers ,1,1,1
1786,2017-08-22 13:30:09,coindesk.com,"the enterprise facing hyperledger fabric blockchain now has its own accelerator, one backed by a notable venture investor ",1,1,1
1787,2017-08-22 13:59:45,coindesk.com,"shocard has announced a new venture funding round, news that coincides with its launch of a new enterprise focused identity product ",1,1,1
1788,2017-08-22 14:59:12,coindesk.com,"coinkite is about to start shipping the third iteration of its opendime bitcoin hardware wallet, the startup announced today ",1,1,1
1789,2017-08-22 17:09:35,coindesk.com,"the irs has been using software tools to track the movements of bitcoin for the past several years, according to a new report ",1,1,1
1790,2017-08-22 17:45:08,coindesk.com,"members of congress are advancing research into blockchain security standards, according to a new podcast ",1,1,1
1791,2017-08-22 18:29:46,coindesk.com,"the price of xrp, the cryptocurrency of the ripple network, rose more than 40  today  ",1,1,1
1792,2017-08-22 20:15:40,coindesk.com,"in collaboration with monax, intel released sawtooth ethereum to allow ethereum smart contracts to be deployed on enterprise grade sawtooth platform  ",1,1,1
1793,2017-08-22 21:34:53,coindesk.com,kraken is making some platform changes in a bid to reduce the strain on its cryptocurrency exchange ,1,1,1
